,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,binge_drinker,heavy_drinker,overall_grade
252,0,1,18,0,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,6,9,8,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1.0,0.0,7.75
253,0,1,16,1,1,1,2,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,0,8,9,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,8.25
254,0,1,17,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,8,12,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,11.0
255,0,1,17,0,0,1,1,1,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,2,7,9,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,8.0
256,0,0,17,0,0,1,4,2,1,4,0,0,1,1,1,1,1,1,0,4,2,3,1,1,4,6,14,12,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,13.0
257,0,1,19,0,0,0,4,3,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,12,11,11,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,11.0
258,0,1,18,0,1,1,2,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,8,15,14,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,14.25
259,0,0,17,0,0,1,2,2,1,4,0,0,0,1,1,1,1,1,1,3,4,1,1,1,2,0,10,9,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,4.75
260,0,0,18,0,1,1,4,3,1,2,0,0,1,1,0,1,1,1,1,3,1,2,1,3,2,21,17,18,18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,17.75
261,0,1,18,0,1,1,4,3,1,2,0,0,1,1,0,0,1,1,0,4,3,2,1,1,3,2,8,8,8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,8.0
262,0,1,18,1,1,1,3,2,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,1,13,12,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.25
263,0,0,17,0,1,1,3,3,1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,4,4,10,9,9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.25
264,0,0,18,0,1,1,2,2,1,3,0,0,1,1,1,1,1,1,1,4,3,3,1,1,3,0,9,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,4.75
265,0,1,18,1,0,0,3,4,2,2,0,0,1,1,1,1,1,1,0,4,2,5,3,4,1,13,17,17,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,17.0
266,0,1,17,0,1,1,3,1,1,2,0,0,0,1,1,1,1,1,1,5,4,4,3,4,5,2,9,9,10,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,9.5
267,0,0,18,1,1,1,4,4,2,2,0,0,0,1,1,1,1,1,0,4,3,4,2,2,4,8,12,10,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,11.0
268,0,1,18,0,1,1,4,2,1,2,0,0,1,1,1,1,1,1,1,5,4,5,1,3,5,10,10,9,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,9.75
269,0,0,18,1,1,1,2,1,2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,3,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,1.5
270,0,0,19,0,1,1,3,3,1,2,2,0,1,1,1,1,1,1,0,4,3,5,3,3,5,15,9,9,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,9.0
271,0,0,18,0,1,1,2,3,1,4,0,0,1,1,1,1,1,1,1,4,5,5,1,3,2,4,15,14,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,14.25
272,0,0,18,0,0,1,1,1,2,2,0,0,1,1,0,0,1,0,0,4,4,3,1,1,3,2,11,11,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,11.0
273,0,1,17,1,1,1,1,2,1,2,0,0,1,1,1,0,1,0,1,3,5,2,2,2,1,2,15,14,14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,14.25
274,0,0,17,0,1,1,2,4,2,2,0,0,1,1,0,1,1,1,1,4,3,3,1,1,1,2,10,10,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0.0,10.0
275,0,0,17,0,0,1,2,2,2,2,0,1,1,1,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.0
276,0,0,18,1,1,0,3,2,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,75,10,9,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,9.25
277,0,1,18,0,1,1,4,4,2,1,0,0,0,1,1,1,1,1,0,3,2,4,1,4,3,22,9,9,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,9.0
278,0,0,18,0,1,1,4,4,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,15,9,8,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,8.25
279,0,1,18,0,0,1,4,3,2,1,0,0,0,1,1,1,1,1,0,4,2,3,1,2,1,8,10,11,10,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,10.25
280,0,1,17,0,0,0,4,1,2,1,0,0,0,1,1,1,1,1,1,4,5,4,2,4,5,30,8,8,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,8.0
281,0,1,17,0,0,0,3,2,1,1,1,0,0,0,0,1,1,1,0,4,4,4,3,4,3,19,11,9,10,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,10.0
282,0,0,18,1,0,1,1,1,2,4,0,0,1,1,1,1,1,0,0,5,2,2,1,1,3,1,12,12,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,12.0
283,0,0,18,0,1,1,1,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,4,8,9,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.25
284,0,0,17,0,1,1,2,2,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,4,10,9,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.25
285,0,1,17,0,1,1,1,1,1,2,0,0,0,1,0,0,1,1,0,4,3,3,1,2,4,2,12,10,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,11.0
286,0,0,18,0,1,1,2,2,1,3,0,0,1,1,0,1,1,1,0,4,3,3,1,2,2,5,18,18,19,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,18.5
287,0,0,17,0,1,1,1,1,1,3,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,6,13,12,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,12.25
288,0,1,18,0,1,1,2,1,1,3,0,0,0,1,1,1,1,1,0,4,2,4,1,3,2,6,15,14,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,14.25
289,0,1,18,0,0,0,4,4,1,2,0,0,1,1,1,1,1,1,0,5,4,3,1,1,2,9,15,13,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,14.5
290,0,1,18,0,1,1,4,2,1,2,0,0,1,1,1,1,1,1,1,4,3,2,1,4,5,11,12,11,11,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,11.25
291,0,0,17,0,1,1,4,3,1,3,0,0,1,1,0,1,1,1,0,4,2,2,1,2,3,0,15,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,15.0
292,0,0,18,0,0,1,2,1,1,2,1,0,0,0,0,1,1,1,1,5,4,3,1,1,5,12,12,12,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,12.5
293,0,0,17,1,0,1,3,1,2,4,0,0,1,1,0,1,1,0,0,3,1,2,1,1,3,6,18,18,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,18.0
294,0,1,18,1,0,1,3,2,2,3,0,0,1,1,1,1,1,1,0,5,4,2,1,1,4,8,14,13,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.75
295,0,1,17,0,1,1,3,3,1,1,0,0,1,1,0,1,1,1,0,4,4,3,1,3,5,4,14,12,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.0
296,0,0,19,0,1,1,4,4,2,2,0,0,1,1,1,1,1,1,0,2,3,4,2,3,2,0,10,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,4.75
297,0,0,18,0,0,1,4,3,2,2,0,0,1,1,0,1,1,1,1,4,4,5,1,2,2,10,10,8,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,8.5
298,0,0,18,0,1,1,4,3,1,4,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,0,14,13,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,13.75
299,0,1,18,0,0,1,4,4,1,1,0,0,1,1,0,1,1,1,1,1,4,2,2,2,1,5,16,15,16,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,15.75
300,0,0,18,0,0,0,4,4,1,2,0,0,1,0,0,1,1,1,1,4,2,4,1,1,4,14,12,10,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,11.0
301,0,1,17,0,0,1,4,4,2,1,0,0,0,1,0,1,1,1,0,4,1,1,2,2,5,0,11,11,10,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,10.5
302,0,0,17,0,1,1,4,2,2,3,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,0,15,12,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.75
303,0,0,17,0,1,1,3,2,1,4,0,0,1,1,1,0,1,1,0,5,2,2,1,2,5,0,17,17,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,17.5
304,0,1,19,0,1,1,3,3,1,2,1,0,1,0,1,1,1,1,1,4,4,4,1,1,3,20,15,14,13,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,13.75
305,0,0,18,0,1,1,2,4,1,2,1,0,1,1,1,1,1,1,0,4,4,3,1,1,3,8,14,12,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,12.5
306,0,1,20,0,1,0,3,2,1,1,0,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,17,18,18,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,17.75
307,0,1,19,0,1,1,4,4,2,1,1,0,1,1,0,1,1,1,1,4,3,4,1,1,4,38,8,9,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,8.25
308,0,1,19,1,1,1,3,3,1,2,1,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,15,12,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,12.75
309,0,0,19,0,0,1,1,1,1,2,1,1,1,0,1,0,1,1,0,4,4,3,1,3,3,18,12,10,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,10.5
310,0,0,19,0,0,1,1,2,1,2,1,0,0,0,1,0,1,0,1,4,2,4,2,2,3,0,9,9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,4.5
311,0,0,19,0,1,1,2,1,3,2,0,0,1,0,0,1,0,1,1,3,4,1,1,1,2,20,14,12,13,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,13.0
312,0,1,19,0,1,1,1,2,1,2,1,0,0,0,0,0,1,1,0,4,5,2,2,2,4,3,13,11,11,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,11.5
313,0,0,19,0,0,1,3,2,2,2,1,0,1,1,0,0,1,1,1,4,2,2,1,2,1,22,13,10,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,11.25
314,0,0,19,0,1,1,1,1,1,3,2,0,0,0,0,0,1,1,1,4,1,2,1,1,3,14,15,13,13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,13.5
315,0,0,19,1,1,1,2,3,1,3,1,0,0,0,0,1,1,1,1,4,1,2,1,1,3,40,13,11,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,11.5
316,0,0,18,0,1,1,2,1,2,2,0,0,1,1,1,1,1,1,0,5,3,3,1,2,1,0,8,8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,4.0
317,0,0,18,0,1,1,4,3,1,3,0,0,1,1,1,1,1,1,1,4,3,4,1,1,5,9,9,10,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,9.25
318,0,0,17,1,1,1,3,4,1,3,0,0,1,1,1,0,1,1,0,4,3,4,2,5,5,0,11,11,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,10.5
319,0,0,18,0,1,1,4,4,1,2,0,0,1,1,0,1,1,1,0,4,4,4,3,3,5,2,11,11,11,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,11.0
320,0,0,17,0,1,0,4,3,1,2,0,0,1,1,0,1,1,1,1,5,2,2,1,2,5,23,13,13,13,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,13.0
321,0,0,17,0,1,1,2,2,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,12,11,9,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,9.5
322,0,0,17,1,0,1,2,2,1,3,0,0,1,1,1,1,1,1,0,3,3,2,2,2,3,3,11,11,11,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,11.0
323,0,0,17,0,1,1,3,1,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,1,12,14,15,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,14.0
324,0,0,17,0,0,1,0,2,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,16,15,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,15.25
325,0,1,18,0,1,1,4,4,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,3,9,12,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.75
326,0,1,17,0,1,1,3,3,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,3,14,15,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,15.25
327,0,1,17,1,1,1,2,2,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,8,11,10,10,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1.0,10.25
328,0,0,17,0,1,1,4,4,1,3,0,0,1,1,1,1,1,1,0,5,4,4,1,3,4,7,10,9,9,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,9.25
329,0,0,17,0,1,1,4,4,2,3,0,0,1,1,0,0,1,1,1,4,3,3,1,2,4,4,14,14,14,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,14.0
330,0,1,18,0,0,1,2,2,1,4,0,0,1,0,1,1,1,1,0,4,5,5,2,4,5,2,9,8,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,8.25
331,0,0,17,1,1,1,2,4,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,7,12,14,14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,13.5
332,0,0,18,0,1,1,3,3,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,1.75
333,0,0,18,0,0,1,2,2,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,8,8,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,4.0
334,0,0,18,1,1,1,2,2,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,0,10,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,4.75
335,0,0,17,0,1,1,3,4,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,16,16,15,15,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,15.25
336,0,0,19,1,1,0,3,1,1,3,1,0,0,1,0,1,1,0,0,5,4,3,1,2,5,12,14,13,13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,13.25
337,0,0,17,0,1,1,3,2,1,2,0,0,1,1,0,1,1,1,1,4,3,2,2,3,2,0,7,8,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,3.75
338,0,0,18,0,0,1,3,3,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,7,16,15,17,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,16.25
339,0,0,17,1,1,0,3,2,1,2,0,0,1,1,0,1,1,1,0,4,3,3,2,3,2,4,9,10,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.75
340,0,0,19,0,1,1,2,1,1,3,1,0,0,1,1,1,1,1,1,4,3,4,1,3,3,4,11,12,11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,11.25
341,0,1,18,0,1,1,4,4,1,2,1,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,10,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,5.0
342,0,1,18,0,0,1,3,4,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,11,16,15,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,15.25
343,0,0,17,0,1,0,2,2,1,2,1,0,1,0,0,1,1,1,1,3,3,1,1,2,4,0,9,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,4.25
344,0,0,18,0,1,1,2,3,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,4,11,10,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.25
345,0,0,18,0,1,1,3,2,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,7,13,13,14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,13.5
346,0,1,18,1,1,1,4,3,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,9,16,15,16,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,15.75
347,0,1,18,0,1,1,4,3,1,3,0,0,1,1,0,1,1,1,1,5,4,5,2,3,5,0,10,10,9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,9.5
348,0,0,17,0,1,1,4,3,1,3,0,0,1,1,1,1,1,1,1,4,4,3,1,3,4,0,13,15,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,14.5
349,1,1,18,1,1,1,3,2,2,1,1,0,1,0,0,0,1,1,0,2,5,5,5,5,5,10,11,13,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1.0,12.5
350,1,1,19,1,1,1,1,1,3,2,3,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,8,7,8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,7.75
351,1,1,17,0,1,1,3,3,2,2,0,0,1,1,0,1,1,1,0,4,5,4,2,3,3,2,13,13,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,13.0
352,1,1,18,0,0,1,1,3,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7,8,7,8,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,7.75
353,1,1,19,1,1,1,1,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,8,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,8.0
354,1,1,17,1,1,1,4,3,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,13,11,11,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,11.5
355,1,0,18,0,1,1,3,3,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,9,9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,9.25
356,1,0,17,1,1,1,4,4,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,4,12,13,13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,12.75
357,1,0,17,0,0,0,3,2,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,2,12,12,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,11.5
358,1,1,18,0,0,1,1,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,4,10,10,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,10.0
359,1,0,18,0,0,1,1,1,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,18,16,16,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,16.5
360,1,0,18,1,0,0,1,4,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,13,13,13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,13.0
361,1,1,18,1,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,4,4,3,2,3,5,2,13,12,12,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,12.25
362,1,0,18,0,1,1,3,3,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,0,11,11,10,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,10.5
363,1,0,17,0,0,1,4,4,1,2,0,0,1,1,1,1,1,1,1,2,3,4,1,1,1,0,16,15,15,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,15.25
364,1,0,17,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,12,11,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,11.75
365,1,1,18,1,1,1,1,3,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,4,10,10,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,10.0
366,1,1,18,0,0,1,4,4,2,3,0,0,0,1,0,1,1,1,1,4,2,2,2,2,5,0,13,13,13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,13.0
367,1,0,17,1,1,1,1,1,3,1,1,0,1,1,0,1,1,1,1,5,2,1,1,2,1,0,7,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,3.25
368,1,0,18,0,1,1,2,3,2,1,0,0,1,1,0,1,1,1,1,5,2,3,1,2,4,0,11,10,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,10.25
369,1,0,18,1,1,1,4,4,3,2,0,0,1,1,0,0,1,1,1,3,2,2,4,2,5,10,14,12,11,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,12.0
370,1,0,19,0,0,1,3,2,2,2,2,0,0,0,1,1,1,0,1,3,2,2,1,1,3,4,7,7,9,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,8.0
371,1,1,18,1,0,1,1,2,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,14,12,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,12.5
372,1,0,17,0,1,1,2,2,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,13,11,11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,11.5
373,1,0,17,1,1,1,1,2,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,14,6,5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,5.25
374,1,0,18,1,0,1,4,4,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,19,18,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,18.75
375,1,0,18,1,1,1,1,1,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,2,8,8,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.0
376,1,0,20,0,1,1,4,2,2,3,2,0,1,1,0,0,1,1,1,5,4,3,1,1,3,4,15,14,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,14.75
377,1,0,18,1,0,1,4,4,1,2,0,0,0,1,1,1,1,1,0,5,4,3,3,4,2,4,8,9,10,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,9.25
378,1,0,18,0,1,1,3,3,1,2,0,0,0,1,0,1,1,1,1,4,1,3,1,2,1,0,15,15,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,15.0
